passengerId,passengerId2,numFlightsTogether
1057,1043,5
799,768,5
799,792,5
797,707,5
785,726,5
762,703,5
740,731,5
660,204,5
688,670,5
378,355,5
382,354,5
382,324,5
330,313,5
272,244,5
13781,11834,5
13781,5430,5
13284,5212,5
12570,7451,5
12516,3615,5
12170,12119,5
12135,12105,5
11723,7520,5
11730,8704,5
11594,11262,5
10712,10710,5
10576,167,5
10536,6827,5
10509,2097,5
10397,10346,5
10376,8289,5
10328,1860,5
10328,9369,5
10322,6813,5
10266,760,5
10212,7002,5
10196,7444,5
10022,1079,5
10022,8871,5
9862,1555,5
9790,3612,5
9770,8399,5
9751,9441,5
9699,497,5
9699,2354,5
9679,9648,5
9649,9620,5
9540,9043,5
9238,8556,5
9152,4070,5
9091,420,5
9063,75,5
9089,6372,5
9068,3090,5
8964,8837,5
8969,8963,5
8704,350,5
8729,8211,5
8584,7373,5
8475,8195,5
8461,8158,5
8399,6541,5
8353,901,5
8290,3545,5
8289,8158,5
8286,8212,5
8190,8037,5
8142,814,5
8120,4502,5
8089,732,5
7844,7837,5
7662,6796,5
7640,4142,5
7629,3898,5
7555,6323,5
7526,1539,5
7558,1254,5
7429,6953,5
7068,1955,5
6854,5481,5
6836,6829,5
6827,4632,5
6787,5395,5
6777,4453,5
6529,2201,5
6526,2082,5
6447,5590,5
6085,2807,5
6004,4656,5
5998,5958,5
5988,5986,5
5955,4927,5
5943,5748,5
5952,5927,5
5841,2492,5
5850,5734,5
5669,1678,5
5596,4793,5
5505,1677,5
5423,4552,5
5418,4854,5
5209,1404,5
5056,2544,5
4988,3998,5
4769,1160,5
4735,3309,5
4707,942,5
4700,1884,5
4481,2993,5
4455,3981,5
4396,4307,5
4384,4379,5
4316,2783,5
4091,2435,5
4044,1484,5
4032,4020,5
4011,1371,5
4000,3936,5
3924,3249,5
3861,2544,5
3787,3770,5
3655,2075,5
3563,2315,5
3515,2261,5
3444,3414,5
3416,3243,5
3385,3321,5
3191,3186,5
3174,602,5
3109,3107,5
3025,3021,5
2944,980,5
2790,2734,5
2746,1942,5
2689,399,5
2620,494,5
2488,866,5
2299,2229,5
2285,2240,5
2273,2247,5
2131,2124,5
1888,1813,5
1505,167,5
1464,1439,5
1157,1111,5
1053,1038,5
1026,313,5
1035,749,5
1026,1013,5
917,363,5
797,734,5
781,749,5
577,529,5
14060,12981,5
13571,8810,5
13561,5111,5
13221,1419,5
13215,9441,5
13045,12089,5
12362,12310,5
12244,6099,5
12146,938,5
11957,9157,5
11923,1343,5
11886,6787,5
11855,10206,5
11803,8574,5
11513,860,5
11544,5958,5
11274,4227,5
11211,5754,5
10869,8803,5
10833,9522,5
10871,10869,5
10788,10756,5
10786,9700,5
10661,5123,5
10576,8562,5
10550,2068,5
10497,3112,5
10416,10414,5
10396,10394,5
10396,4249,5
10377,10352,5
10373,3418,5
10368,7243,5
10373,10353,5
10267,8584,5
10107,92,5
10024,6317,5
10024,4816,5
9956,9864,5
9828,5734,5
9684,9634,5
9664,7131,5
9540,7153,5
9500,6570,5
9395,6208,5
9258,8589,5
9050,5137,5
8993,8904,5
8895,262,5
8922,4784,5
8909,1196,5
8887,3589,5
8843,4514,5
8733,8383,5
8653,7191,5
8614,3249,5
8445,5850,5
8427,2996,5
8353,2857,5
8266,728,5
8258,8215,5
8195,1927,5
8194,3432,5
8093,5411,5
7820,1329,5
7779,7719,5
7430,7192,5
7191,2458,5
7088,7028,5
6986,2780,5
6951,4734,5
6889,3576,5
6882,6345,5
6848,2759,5
6831,4427,5
6729,484,5
6523,481,5
6469,5761,5
6396,5620,5
6208,1079,5
6001,4070,5
5991,5941,5
5977,324,5
5876,5854,5
5800,5772,5
5772,5707,5
5769,3632,5
5736,5707,5
5726,5701,5
5734,4481,5
5645,917,5
5544,1078,5
5490,2759,5
5467,1572,5
5408,4016,5
5370,5092,5
5277,582,5
5212,4770,5
5109,3718,5
4932,896,5
4980,4911,5
4946,4682,5
4728,3851,5
4554,3940,5
4420,2859,5
4418,4407,5
4398,3180,5
4218,4210,5
4202,174,5
4202,2841,5
4097,2708,5
4059,2789,5
3978,3904,5
3839,1263,5
3691,3672,5
3675,3603,5
3650,1430,5
3586,3567,5
3571,130,5
3531,942,5
3336,3247,5
3286,3225,5
3187,1822,5
3195,3182,5
3188,3167,5
3159,263,5
2848,391,5
2817,1202,5
2667,2531,5
2477,774,5
2291,2261,5
2221,941,5
2064,1288,5
2001,172,5
1886,578,5
1891,1442,5
1654,1240,5
1387,1330,5
1321,1313,5
1225,1133,5
1173,1044,5
1031,362,5
1021,376,5
799,781,5
793,761,5
762,721,5
761,719,5
752,696,5
774,704,5
771,747,5
759,758,5
734,716,5
706,731,5
544,525,5
378,366,5
366,308,5
295,244,5
13620,7959,5
13564,6293,5
12771,12704,5
12579,12565,5
12516,1033,5
11953,10728,5
11939,8511,5
11807,6409,5
11559,2065,5
11483,4872,5
11450,3880,5
11353,1740,5
10833,2100,5
10819,10536,5
10778,1715,5
10751,10705,5
10719,5277,5
10631,1850,5
10576,4170,5
10497,10446,5
10470,10407,5
10438,10414,5
10356,8961,5
10353,10334,5
10349,7768,5
10328,9331,5
10313,1389,5
10270,10250,5
10227,8541,5
10205,5212,5
10054,8078,5
9795,9705,5
9749,1651,5
9735,9723,5
9648,9642,5
9628,1089,5
9561,9544,5
9511,8922,5
9435,6323,5
9395,5748,5
9393,2651,5
9369,6111,5
9360,9337,5
9355,8015,5
9229,8036,5
9091,9051,5
8826,920,5
8810,7661,5
8729,2336,5
8721,8679,5
8556,42,5
8552,2788,5
8375,7331,5
8348,6001,5
8257,5533,5
8189,3420,5
8175,8145,5
8024,3920,5
7872,7318,5
7629,606,5
7602,3590,5
7026,5584,5
6897,6839,5
6885,6864,5
6870,5734,5
6848,6833,5
6855,6814,5
6805,3741,5
6622,1410,5
6478,5109,5
6138,3041,5
6008,5734,5
5978,5919,5
5766,4627,5
5500,2969,5
5422,4945,5
5295,1157,5
5096,5054,5
5073,5062,5
4969,4875,5
4820,3002,5
4726,3147,5
4700,4668,5
4674,4665,5
4415,4407,5
4373,1619,5
4346,4080,5
4316,930,5
4318,1404,5
4287,4209,5
4283,4241,5
4161,1008,5
4080,1818,5
4058,2745,5
3998,391,5
3941,369,5
3773,1752,5
3716,3205,5
3672,3637,5
3661,2268,5
3615,2702,5
3612,2004,5
3515,3505,5
3491,690,5
3493,2106,5
3368,3323,5
3332,3311,5
3206,1999,5
3178,3112,5
3167,3151,5
2554,1243,5
2500,2443,5
2277,1326,5
2170,770,5
1491,18,5
1487,1155,5
1072,1029,5
1044,1031,5
972,941,5
799,750,5
793,739,5
785,772,5
768,712,5
689,631,5
673,622,5
636,375,5
292,281,5
255,226,5
14011,1709,5
13694,13693,5
13564,7194,5
13554,13550,5
13440,12634,5
13221,42,5
13296,5754,5
12586,12389,5
12358,1449,5
11923,8445,5
11914,8040,5
11874,4070,5
11515,10454,5
11466,11408,5
11296,11271,5
11211,2548,5
11102,11143,5
11011,8674,5
10833,3090,5
10806,9271,5
10596,10552,5
10445,10416,5
10397,2926,5
10376,10306,5
10334,10325,5
10328,4917,5
10205,183,5
10196,8521,5
10179,7068,5
10097,7902,5
10095,9369,5
9777,4056,5
9693,1089,5
9642,4449,5
9648,4076,5
9610,4852,5
9529,7656,5
9383,2851,5
9395,8128,5
9395,4917,5
9014,4034,5
8912,4584,5
8824,4860,5
8557,5867,5
8513,1904,5
8363,3356,5
8289,3169,5
8260,5503,5
8146,249,5
8059,8031,5
8025,7744,5
7812,3546,5
7710,5836,5
7618,6731,5
7506,595,5
7346,2588,5
7336,3284,5
7180,782,5
7114,1591,5
6899,3513,5
6897,5788,5
6898,6039,5
6889,5481,5
6876,6447,5
6786,4249,5
5910,1250,5
5740,1343,5
5738,494,5
5737,5702,5
5592,3180,5
5564,1343,5
5522,2841,5
5505,1940,5
5459,5446,5
5411,3590,5
5390,2277,5
5318,3896,5
5319,4645,5
5292,5203,5
5171,1977,5
5021,1829,5
4871,4478,5
4850,1917,5
4675,1842,5
4630,1853,5
4555,2529,5
4531,3809,5
4469,1673,5
4395,1666,5
4384,117,5
4337,1670,5
4278,4125,5
4080,1371,5
4054,3529,5
4029,4002,5
4009,1482,5
3880,3589,5
3820,979,5
3599,3545,5
3503,1189,5
3461,3402,5
3192,3157,5
3180,1544,5
3177,1244,5
3173,187,5
3174,3157,5
3148,2062,5
2939,1208,5
2752,2743,5
2518,2212,5
2407,126,5
2275,2204,5
2242,2233,5
2239,2212,5
2190,2124,5
2026,119,5
1528,47,5
1323,994,5
1298,266,5
1087,230,5
959,438,5
928,901,5
797,721,5
799,773,5
774,781,5
786,772,5
768,758,5
740,289,5
709,707,5
638,613,5
392,313,5
341,308,5
134,79,5
15153,15126,5
13970,13940,5
13564,6067,5
13561,13249,5
13414,1162,5
13221,4770,5
13163,6733,5
12764,135,5
12381,3178,5
12284,6532,5
11483,3367,5
11514,10446,5
11472,6093,5
11378,350,5
11359,11355,5
11274,11046,5
11007,8194,5
10908,10631,5
10716,5438,5
10644,8584,5
10610,9351,5
10541,3117,5
10480,10461,5
10394,10356,5
10371,281,5
10322,10315,5
10097,1617,5
9954,6202,5
9935,2656,5
9834,7643,5
9699,61,5
9665,9649,5
9665,4076,5
9648,9622,5
9601,4946,5
9385,4917,5
9381,9318,5
9363,8803,5
9069,6067,5
9069,4441,5
9068,8584,5
8995,8963,5
8861,7658,5
8674,628,5
8375,8326,5
8238,5779,5
8209,7685,5
8037,7605,5
7872,7602,5
7825,3322,5
7813,2973,5
7645,921,5
7662,2926,5
7240,6706,5
7099,6857,5
7074,6322,5
7023,5081,5
6929,1431,5
6823,953,5
6829,5724,5
6729,2012,5
6707,5789,5
6584,841,5
6372,2747,5
6100,4339,5
6100,2789,5
5982,5741,5
5966,997,5
5948,5944,5
5812,3637,5
5772,5741,5
5768,5767,5
5761,950,5
5711,1250,5
5498,407,5
5496,5446,5
5460,5420,5
5349,5323,5
5116,628,5
5080,3681,5
4967,391,5
4945,3361,5
4919,4125,5
4769,592,5
4726,3637,5
4556,4516,5
4552,1917,5
4481,1619,5
4394,4329,5
4364,2489,5
4364,4056,5
4339,2969,5
4339,1853,5
4264,4222,5
4258,4255,5
4171,4036,5
4059,2867,5
4013,407,5
4007,4002,5
3851,1404,5
3773,926,5
3706,822,5
3675,3648,5
3672,3634,5
3492,2560,5
3486,1266,5
3404,1651,5
3292,2326,5
3146,211,5
2943,2942,5
2911,1837,5
2867,2802,5
2856,332,5
2639,356,5
2600,2576,5
2576,293,5
2530,1158,5
2425,2412,5
2269,437,5
2112,1591,5
2012,191,5
2024,1822,5
1933,1106,5
1673,601,5
1616,435,5
1482,1439,5
1323,915,5
1173,1119,5
1073,381,5
812,822,5
791,707,5
773,360,5
747,727,5
712,704,5
690,603,5
347,339,5
295,246,5
14075,14056,5
14044,860,5
13970,13946,5
13900,13119,5
13803,3953,5
13753,13404,5
13663,281,5
13623,2125,5
13620,2713,5
13268,13215,5
12929,12916,5
12486,8234,5
12371,6865,5
12146,6575,5
11957,4802,5
11798,8326,5
11687,11680,5
11587,4957,5
11062,9709,5
10616,6113,5
10541,8596,5
10535,4293,5
10525,3466,5
10431,9770,5
10430,10401,5
10205,6733,5
10095,5116,5
9997,9715,5
9940,6588,5
9693,9634,5
9690,6776,5
9499,9454,5
9395,7881,5
9385,9127,5
9356,6584,5
9247,363,5
9267,8887,5
9239,8082,5
9171,7327,5
8824,4076,5
8810,7346,5
8724,1849,5
8732,7008,5
8591,6054,5
8384,4827,5
8262,4451,5
7898,497,5
7770,4798,5
7685,7082,5
7594,1167,5
7625,5132,5
7593,3309,5
7549,4109,5
7243,3802,5
7112,6823,5
7082,6786,5
6872,6839,5
6854,477,5
6786,6703,5
6786,663,5
6777,1386,5
6757,5539,5
6591,2112,5
6503,5803,5
6469,1619,5
6418,6052,5
6396,5612,5
6347,917,5
6052,1053,5
5976,5901,5
5772,5725,5
5711,4470,5
5503,484,5
5491,407,5
5463,5409,5
5463,5414,5
5420,5429,5
5349,5347,5
5286,4194,5
5275,2125,5
5243,5232,5
5240,3615,5
4942,4904,5
4907,2391,5
4874,4850,5
4611,2709,5
4609,4593,5
4551,3492,5
4494,1164,5
4380,4362,5
4353,1464,5
4309,928,5
4296,4211,5
4269,4258,5
4170,258,5
4083,1314,5
4052,1666,5
4044,915,5
4042,1482,5
3955,3940,5
3913,2674,5
3735,3093,5
3735,3278,5
3654,126,5
3615,3612,5
3571,1313,5
3556,3548,5
3540,2935,5
3486,662,5
3512,2500,5
3477,3405,5
3353,3343,5
3151,272,5
2993,2944,5
2595,2525,5
2551,611,5
2521,293,5
2017,154,5
1863,1831,5
1651,1613,5
1378,614,5
1126,1106,5
1056,1045,5
1038,1029,5
980,950,5
888,839,5
799,707,5
763,703,5
778,704,5
737,721,5
708,585,5
707,432,5
679,609,5
437,419,5
269,232,5
14095,14070,5
12940,8821,5
12598,12535,5
11834,4712,5
11783,11727,5
11587,6857,5
11566,11537,5
11353,4090,5
11353,10652,5
11255,11207,5
11213,8091,5
11155,11104,5
10858,7209,5
10796,10776,5
10753,10720,5
10714,1822,5
10632,9366,5
10536,7162,5
10465,92,5
10496,10430,5
10445,10401,5
10115,2755,5
9991,5451,5
9988,3772,5
9974,5754,5
9859,9482,5
9822,6915,5
9800,6011,5
9721,210,5
9686,9602,5
9672,3844,5
9493,1860,5
9391,9363,5
9374,9340,5
9366,4016,5
9351,1545,5
9258,5533,5
9000,8936,5
8720,2856,5
8720,3829,5
8658,8137,5
8502,920,5
8485,5668,5
8411,5596,5
8411,5737,5
8381,8320,5
8237,4092,5
8270,5592,5
8194,6053,5
8151,8148,5
8128,8110,5
8017,4641,5
7917,1723,5
7869,7342,5
7778,7763,5
7677,3581,5
7662,2886,5
7603,2437,5
7532,4156,5
7433,6256,5
7381,6084,5
7342,2700,5
7180,853,5
7162,2100,5
7082,6796,5
7073,4000,5
6898,6824,5
6844,6848,5
6832,5443,5
6825,5788,5
6786,3590,5
6474,3998,5
6176,1340,5
6013,5227,5
5964,1619,5
5885,844,5
5866,2601,5
5798,959,5
5769,3120,5
5754,4957,5
5544,3278,5
5486,2959,5
5460,4554,5
5434,4945,5
5314,3808,5
5120,4329,5
5007,356,5
4850,2482,5
4820,3187,5
4711,2723,5
4707,953,5
4514,3531,5
4363,690,5
4337,736,5
4292,3492,5
4283,3560,5
4269,241,5
4234,4021,5
4212,1801,5
4209,2500,5
4091,4073,5
4012,930,5
4042,4029,5
3994,2669,5
3989,2681,5
3913,1503,5
3849,2285,5
3760,2910,5
3677,1927,5
3661,2406,5
3661,3517,5
3650,1673,5
3587,624,5
3492,391,5
3410,272,5
3380,3329,5
3183,219,5
3102,675,5
2951,923,5
2758,1248,5
2699,2573,5
2600,266,5
2588,2112,5
2503,400,5
2467,2222,5
2285,683,5
1960,202,5
1598,391,5
1378,400,5
1370,994,5
1372,1305,5
1276,311,5
1045,1002,5
960,921,5
852,809,5
852,821,5
763,758,5
719,705,5
693,645,5
688,624,5
625,638,5
601,255,5
594,509,5
564,505,5
15188,15158,5
13822,1491,5
13753,11011,5
13683,13671,5
13249,13163,5
12968,6460,5
12594,11871,5
12542,12526,5
12535,10484,5
12053,11811,5
11878,11871,5
11285,1115,5
11225,10328,5
11136,11120,5
11073,11069,5
10758,288,5
10539,10516,5
10492,10458,5
10460,2458,5
10414,10424,5
10431,9441,5
10379,3934,5
10350,2100,5
10340,1829,5
10322,7220,5
10253,9068,5
10086,8988,5
10107,2068,5
10043,5072,5
9974,2964,5
9793,9713,5
9700,4774,5
9686,4852,5
9077,3779,5
9076,9022,5
9066,2090,5
9033,1883,5
8983,1849,5
8830,4572,5
8821,7526,5
8786,3284,5
8653,7950,5
8653,4713,5
8375,3279,5
8113,7530,5
8091,4969,5
8025,1539,5
7894,7885,5
7810,7636,5
7779,7759,5
7677,7627,5
7656,637,5
7560,148,5
7555,7099,5
7439,4125,5
7433,6824,5
7349,5850,5
7340,5217,5
7193,1767,5
7007,3462,5
6854,4969,5
6847,6817,5
6813,5668,5
6813,5490,5
6725,1769,5
6380,188,5
6092,4430,5
6046,6042,5
6040,6037,5
5799,64,5
5787,5735,5
5779,5774,5
5741,5736,5
5736,5703,5
5724,997,5
5694,4849,5
5632,1626,5
5503,3002,5
5429,4066,5
5426,1696,5
5132,1670,5
5137,3237,5
5132,4121,5
4917,4915,5
4670,3242,5
4630,1498,5
4587,3837,5
4481,950,5
4399,2783,5
4391,4076,5
4384,4340,5
4321,3367,5
4284,4203,5
4156,3920,5
4091,4038,5
4080,2717,5
3977,2545,5
3952,3947,5
3694,3512,5
3681,2405,5
3597,3505,5
3590,1382,5
3554,2273,5
3413,272,5
3367,3307,5
3295,147,5
3102,700,5
3024,2589,5
2975,2914,5
2802,2769,5
2674,2531,5
2655,2531,5
2560,293,5
2488,2320,5
2437,1291,5
2299,2242,5
2036,22,5
1906,1915,5
1848,1827,5
1673,1243,5
1587,1544,5
1587,1293,5
1482,437,5
1366,1328,5
1218,1024,5
1073,313,5
1029,706,5
780,732,5
759,743,5
620,288,5
601,266,5
493,405,5
378,328,5
315,308,5
15188,15112,5
14059,12144,5
14008,517,5
13862,4129,5
13644,12170,5
13668,12354,5
13636,6903,5
13244,4115,5
12551,12541,5
12549,12505,5
12146,2868,5
11716,11676,5
11548,11546,5
11011,9111,5
10989,8025,5
10975,8165,5
10595,4391,5
10457,10409,5
10322,3418,5
10196,7635,5
10097,8128,5
10025,8907,5
9828,8475,5
9790,4745,5
9775,9728,5
9679,4329,5
9539,1342,5
9374,9366,5
9234,8882,5
9174,2068,5
9014,1437,5
9028,5869,5
8993,8961,5
8977,8167,5
8720,1020,5
8729,1822,5
8724,6857,5
8551,2597,5
8444,3677,5
8368,6114,5
8368,1673,5
8363,3760,5
8295,8221,5
7868,5505,5
7777,6246,5
7643,2068,5
7602,3093,5
7556,6881,5
7555,2112,5
7327,6138,5
7192,2227,5
7172,2905,5
7076,3851,5
6951,6908,5
6897,6878,5
6896,6853,5
6805,6067,5
6414,1162,5
6293,2964,5
6160,3764,5
6087,2939,5
6010,4399,5
6008,5788,5
5963,5950,5
5911,4242,5
5866,4441,5
5592,1225,5
5544,92,5
5486,407,5
5463,5406,5
5198,4092,5
5164,5103,5
5031,1404,5
5007,1911,5
4983,4925,5
4774,4202,5
4665,4628,5
4665,4609,5
4613,2543,5
4554,2596,5
4523,1643,5
4451,148,5
4451,3028,5
4331,4321,5
3994,2672,5
3962,1740,5
3953,3608,5
3871,3815,5
3666,1947,5
3677,2718,5
3671,3624,5
3590,2776,5
3589,3577,5
3545,932,5
3536,2279,5
3528,2226,5
3414,739,5
3193,3114,5
3120,2717,5
2972,940,5
2897,2801,5
2690,2258,5
2685,2666,5
2477,169,5
2285,2243,5
2247,2235,5
2171,1074,5
1465,1422,5
1172,1157,5
1098,1003,5
1095,286,5
1053,360,5
1059,380,5
1051,1026,5
1013,704,5
763,749,5
764,721,5
758,743,5
709,334,5
294,280,5
13848,13830,5
13549,7209,5
13272,2639,5
13249,4973,5
13203,9932,5
12587,1225,5
11808,8818,5
11652,11644,5
11275,1218,5
11280,9385,5
10910,9653,5
10802,362,5
10766,10713,5
10720,3187,5
10414,10407,5
10327,10349,5
10274,5490,5
10110,8078,5
10067,978,5
10033,9345,5
9977,4092,5
9752,8579,5
9693,9624,5
9672,4329,5
9517,1684,5
9500,5207,5
9493,8128,5
9245,4404,5
9212,9201,5
9063,6823,5
9026,8998,5
8882,8614,5
8827,6987,5
8721,6987,5
8596,167,5
8588,8566,5
8579,2851,5
8461,6773,5
8260,1822,5
8246,8230,5
8132,5240,5
7866,1329,5
7866,7685,5
7590,1005,5
7539,3622,5
7197,7136,5
7082,4798,5
6889,6844,5
6866,6858,5
6855,6039,5
6853,4316,5
6833,6830,5
6718,6733,5
6560,5330,5
6469,4481,5
6093,3029,5
6030,5058,5
6008,997,5
5995,5951,5
5918,5917,5
5799,848,5
5789,5490,5
5789,5411,5
5760,5741,5
5758,5708,5
5724,1619,5
5501,4841,5
5491,2939,5
5471,4339,5
5467,5458,5
5456,5450,5
5456,4025,5
5455,4430,5
5420,2783,5
5209,3275,5
4933,4449,5
4791,75,5
4671,1828,5
4627,4468,5
4593,3492,5
4398,467,5
4339,2511,5
4166,782,5
4139,1042,5
4135,249,5
4011,2717,5
3943,1059,5
3937,1651,5
3924,3593,5
3693,3665,5
3627,167,5
3440,249,5
3396,1871,5
3278,901,5
3188,3114,5
3157,3123,5
3002,2336,5
2758,559,5
2286,2230,5
2130,648,5
2105,602,5
1975,1911,5
1961,1905,5
1938,551,5
1797,1769,5
1586,443,5
1563,1074,5
1327,1323,5
1073,1023,5
899,844,5
851,801,5
862,844,5
768,721,5
716,247,5
726,716,5
709,705,5
706,703,5
386,276,5
341,313,5
295,221,5
269,208,5
135,126,5
13822,1656,5
13731,8674,5
13620,1057,5
13564,13218,5
13284,2548,5
13284,9974,5
13221,8810,5
13163,183,5
12374,8660,5
12074,11594,5
11323,6258,5
10954,7229,5
10744,4774,5
10689,10643,5
10605,183,5
10632,926,5
10496,10451,5
10376,7605,5
10353,10349,5
10345,8003,5
10371,10327,5
10368,10358,5
10327,5737,5
10244,5111,5
10205,2548,5
9977,8006,5
9924,7506,5
9795,9715,5
9793,9786,5
9645,2090,5
9395,6111,5
9357,1021,5
9331,6471,5
8988,5048,5
8961,1740,5
8810,2548,5
8763,6043,5
8735,6030,5
8664,7917,5
8556,4685,5
8541,4193,5
8368,5653,5
8336,1446,5
8283,6345,5
7868,7602,5
7837,4210,5
7799,7707,5
7796,4753,5
7747,167,5
7721,4957,5
7713,4514,5
7692,3173,5
7643,1200,5
7082,5579,5
6889,6039,5
6855,5788,5
6814,5724,5
6796,5584,5
6773,5549,5
6548,4728,5
6441,1677,5
6409,2545,5
6408,950,5
6286,3867,5
6184,2146,5
6024,4121,5
5764,5760,5
5748,2938,5
5740,4171,5
5732,5704,5
5692,5606,5
5574,952,5
5499,4364,5
5436,4080,5
5390,5358,5
5387,3858,5
5093,3554,5
5035,827,5
5022,4294,5
5016,4121,5
4933,1982,5
4927,1470,5
4832,1624,5
4716,4473,5
4718,3896,5
4707,3531,5
4673,4400,5
4630,4614,5
4630,2728,5
4502,2068,5
4384,4084,5
4361,4020,5
4359,4010,5
4339,1818,5
4321,4020,5
4329,979,5
4012,1337,5
3990,3911,5
3924,486,5
3689,3604,5
3655,2406,5
3483,3405,5
3367,3311,5
3356,1389,5
3235,1200,5
3177,1961,5
3177,1053,5
3127,428,5
2916,809,5
2842,1263,5
2696,2653,5
2664,2647,5
2565,739,5
2407,2335,5
2136,2125,5
2082,139,5
2032,629,5
2062,2038,5
1991,1973,5
1771,1734,5
1730,239,5
1617,1079,5
1043,381,5
1029,364,5
795,724,5
772,707,5
786,704,5
774,743,5
771,749,5
748,744,5
749,378,5
395,341,5
385,341,5
295,289,5
13878,10640,5
13623,12126,5
13218,1591,5
13163,2807,5
12687,11273,5
12648,12604,5
12600,8674,5
12389,1829,5
12389,456,5
12146,738,5
12052,10989,5
11871,1056,5
11272,6468,5
10899,1475,5
10871,9875,5
10799,10704,5
10573,5769,5
10481,10480,5
10340,2549,5
10365,10326,5
10024,4713,5
10022,5116,5
10017,479,5
9822,9516,5
9755,7506,5
9699,8729,5
9686,4329,5
9684,9610,5
9453,8803,5
9472,9466,5
9385,7983,5
9402,3303,5
9252,2443,5
9206,3798,5
9157,1460,5
9127,8368,5
9111,3573,5
9058,7023,5
9057,7810,5
9030,9002,5
8986,8963,5
8778,7112,5
8751,5919,5
8542,8411,5
8529,2468,5
8485,5819,5
8289,5411,5
8036,2728,5
7998,2097,5
7949,1399,5
7868,901,5
7866,4627,5
7836,3435,5
7793,2378,5
7784,7745,5
7505,2973,5
7279,4502,5
7220,2857,5
7194,4685,5
7098,4336,5
6962,3967,5
6983,6931,5
6878,6478,5
6867,5456,5
6865,5080,5
6839,6817,5
6839,6833,5
6840,6831,5
6824,6814,5
6764,4090,5
6323,356,5
6294,5989,5
6208,5547,5
6050,3772,5
6050,4978,5
6027,1992,5
5993,5744,5
5977,477,5
5994,5963,5
5988,5947,5
5979,5767,5
5911,1208,5
5872,5819,5
5796,5768,5
5711,4335,5
5653,5604,5
5564,5549,5
5448,2789,5
5411,3503,5
5133,844,5
4977,4911,5
4925,4915,5
4852,388,5
4767,3235,5
4700,4665,5
4595,4583,5
4496,4429,5
4177,4165,5
4080,2939,5
3994,2645,5
3991,3920,5
3966,3933,5
3924,1576,5
3855,2868,5
3600,3556,5
3548,3532,5
3537,2951,5
3536,2467,5
3490,3461,5
3459,2732,5
3418,2886,5
3208,719,5
3153,1389,5
3106,2032,5
3054,1728,5
2945,1849,5
2868,2064,5
2867,1248,5
2717,437,5
2541,2504,5
2531,1576,5
2531,1014,5
2511,437,5
2527,451,5
2522,650,5
2336,174,5
2323,1858,5
2300,2290,5
2035,876,5
1961,1911,5
1868,1842,5
1842,1808,5
1813,1082,5
1394,1371,5
1261,399,5
1197,1134,5
1073,309,5
1045,1043,5
795,771,5
772,734,5
766,731,5
774,759,5
764,712,5
734,709,5
729,712,5
391,360,5
13819,4129,5
13571,5754,5
13565,8358,5
12586,11593,5
12667,12634,5
12569,12542,5
11855,11803,5
11783,11743,5
11353,2857,5
11290,4090,5
11284,6050,5
11147,3558,5
10778,1822,5
10767,1822,5
10749,1410,5
10701,75,5
10497,9977,5
10500,10441,5
10430,10438,5
10433,10407,5
10396,7768,5
10067,7114,5
10067,1769,5
10054,9363,5
10018,9898,5
10004,9749,5
9997,4778,5
9690,187,5
9629,2859,5
9621,3958,5
9620,9602,5
9513,1343,5
9503,4242,5
9332,9321,5
9000,8969,5
8958,8956,5
8888,760,5
8818,7187,5
8721,8702,5
8703,3284,5
8685,8171,5
8542,8517,5
8541,7777,5
8497,8200,5
8411,2960,5
8326,7381,5
8307,7733,5
8095,3823,5
8057,7393,5
7950,1617,5
7950,1860,5
7866,1940,5
7469,4816,5
7209,61,5
7060,4957,5
6931,4919,5
6896,6854,5
6836,6809,5
6823,6084,5
6815,6805,5
6809,2759,5
6809,2536,5
6777,4650,5
6591,1681,5
6567,347,5
6408,5954,5
6317,5748,5
6303,5796,5
6169,6163,5
5964,324,5
5946,5901,5
5754,2112,5
5644,92,5
5503,148,5
5500,1337,5
5500,2959,5
5489,2213,5
5451,137,5
5477,5406,5
5447,4552,5
5436,4364,5
5419,4012,5
5372,3709,5
5198,2488,5
5084,5082,5
4988,4665,5
4946,4933,5
4876,3971,5
4614,4609,5
4584,4337,5
4541,913,5
4473,211,5
4451,61,5
4473,2699,5
4399,915,5
4364,407,5
4353,928,5
4336,2174,5
4300,4264,5
4269,1041,5
4247,3658,5
4202,148,5
4212,3998,5
4082,1482,5
4029,4007,5
3998,2596,5
3957,380,5
3920,3670,5
3867,3043,5
3862,3451,5
3698,3635,5
3654,2427,5
3575,3560,5
3563,2263,5
3471,3439,5
3302,2712,5
3223,1769,5
3029,2162,5
2780,1375,5
2717,1817,5
2596,443,5
2586,262,5
2545,2504,5
2489,863,5
2485,2425,5
2446,877,5
2408,1431,5
2298,2248,5
2273,1347,5
2031,420,5
1987,1967,5
1860,637,5
1742,1326,5
1368,233,5
1273,1205,5
1026,382,5
1008,947,5
844,652,5
821,807,5
778,737,5
773,378,5
758,734,5
594,551,5
592,505,5
574,564,5
465,421,5
289,247,5
294,254,5
15186,15158,5
15160,15121,5
15153,15135,5
13851,4136,5
13848,1656,5
13561,6591,5
12948,12917,5
12868,12809,5
12563,10212,5
12371,8556,5
12284,3403,5
12146,2684,5
11695,6180,5
11610,7364,5
11376,10261,5
10899,6113,5
10833,4170,5
10744,2354,5
10640,6400,5
10631,10023,5
10591,5661,5
10483,10456,5
